collect.....= UnicornPy_2020.05.30.0
device......= UN-2019.05.51
samplerate..= 250.000
channels....= 16
date........= 2020-06-24T11:05:15.097741
filename....= Raw\example626
FZ, C3, CZ, C4, PZ, O1, OZ, O2, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, Battery, Sample
113329.430,113223.570,113643.070,113566.445,113570.648,113615.891,113846.203,113820.188,0.553,0.772,0.434,-0.732,1.678,0.610,73.333,2072.000
116686.039,116579.281,116998.516,116922.516,116926.719,116971.867,117203.258,117176.164,0.553,0.771,0.435,-0.610,1.801,0.458,73.333,2073.000
116545.133,116438.375,116858.055,116781.609,116785.812,116830.695,117062.258,117035.352,0.553,0.771,0.434,-0.549,1.831,0.580,73.333,2074.000
113204.617,113099.297,113518.969,113441.906,113446.555,113491.078,113721.477,113695.820,0.555,0.770,0.434,-0.519,1.740,0.488,73.333,2075.000
113014.273,112908.773,113328.359,113251.289,113256.203,113300.906,113531.492,113505.562,0.553,0.771,0.431,-0.519,1.801,0.427,73.333,2076.000
116336.367,116229.883,116648.930,116572.398,116577.141,116621.844,116853.766,116826.852,0.554,0.771,0.433,-0.580,1.801,0.458,73.333,2077.000
117076.742,116970.078,117389.312,117313.047,117317.609,117362.312,117594.141,117567.141,0.553,0.774,0.438,-0.580,1.678,0.458,73.333,2078.000
113822.062,113716.828,114135.969,114059.258,114063.727,114108.609,114339.281,114313.266,0.553,0.773,0.436,-0.549,1.648,0.488,73.333,2079.000
112821.242,112716.094,113135.508,113058.523,113063.000,113107.789,113338.367,113312.266,0.552,0.773,0.434,-0.580,1.678,0.519,73.333,2080.000
115897.469,115790.891,116210.391,116133.945,116138.422,116183.391,116414.508,116387.688,0.553,0.772,0.435,-0.641,1.709,0.610,73.333,2081.000
117466.289,117359.805,117778.945,117703.039,117707.062,117752.125,117983.953,117956.688,0.553,0.771,0.437,-0.732,1.740,0.671,73.333,2082.000
114514.969,114409.555,114828.695,114751.984,114756.812,114801.430,115032.273,115006.258,0.556,0.770,0.436,-0.610,1.709,0.702,73.333,2083.000
112761.695,112656.734,113075.781,112998.711,113003.812,113048.516,113278.734,113253.078,0.553,0.770,0.436,-0.549,1.709,0.671,73.333,2084.000
115409.750,115303.984,115723.125,115646.320,115651.062,115696.031,115927.062,115900.594,0.554,0.769,0.434,-0.519,1.740,0.580,73.333,2085.000
117696.422,117589.938,118009.078,117933.086,117937.289,117982.438,118214.180,118186.914,0.555,0.768,0.433,-0.641,1.740,0.488,73.333,2086.000
115254.898,115149.758,115569.164,115492.359,115496.656,115541.984,115772.836,115746.188,0.554,0.770,0.435,-0.580,1.770,0.519,73.333,2087.000
112851.367,112746.945,113166.352,113089.016,113093.484,113138.812,113368.945,113343.195,0.553,0.771,0.432,-0.488,1.770,0.488,73.333,2088.000
114913.633,114808.312,115227.719,115150.648,115155.297,115199.914,115431.211,115404.656,0.554,0.770,0.435,-0.580,1.678,0.549,73.333,2089.000
117761.867,117655.211,118074.703,117998.266,118002.734,118047.258,118279.625,118252.445,0.554,0.770,0.434,-0.549,1.740,0.458,73.333,2090.000
116005.203,115899.609,116319.023,116242.312,116246.961,116291.844,116523.133,116496.492,0.553,0.770,0.435,-0.458,1.709,0.458,73.333,2091.000
113094.828,112989.953,113409.445,113332.203,113336.852,113381.734,113612.227,113586.562,0.553,0.771,0.436,-0.488,1.709,0.519,73.333,2092.000
114449.164,114343.664,114762.984,114686.180,114690.922,114735.445,114966.562,114940.273,0.555,0.773,0.433,-0.519,1.709,0.519,73.333,2093.000
117662.625,117555.789,117975.109,117898.750,117903.578,117948.281,118180.023,118153.023,0.554,0.771,0.435,-0.580,1.740,0.610,73.333,2094.000
116715.273,116608.875,117027.930,116951.398,116956.133,117001.016,117232.492,117205.578,0.556,0.771,0.433,-0.671,1.709,0.580,73.333,2095.000
113481.242,113376.367,113795.773,113718.352,113723.266,113767.883,113998.555,113972.805,0.554,0.771,0.434,-0.610,1.709,0.580,73.333,2096.000
114049.422,113944.016,114363.688,114286.352,114291.094,114335.883,114566.555,114540.891,0.554,0.771,0.435,-0.580,1.709,0.549,73.333,2097.000
117422.570,117315.820,117735.406,117658.961,117663.258,117708.406,117939.969,117913.148,0.554,0.769,0.434,-0.610,1.831,0.427,73.333,2098.000
117350.602,117243.844,117663.609,117587.078,117591.461,117636.250,117867.992,117841.352,0.556,0.770,0.428,-0.580,1.801,0.488,73.333,2099.000
114002.125,113896.625,114316.391,114238.969,114243.523,114288.766,114519.078,114493.602,0.554,0.771,0.435,-0.549,1.831,0.519,73.333,2100.000
113748.305,113642.977,114062.836,113985.500,113990.148,114035.211,114265.703,114239.953,0.554,0.770,0.435,-0.458,1.801,0.458,73.333,2101.000
117064.406,116958.281,117377.602,117301.336,117305.625,117350.328,117581.891,117555.164,0.553,0.770,0.433,-0.488,1.709,0.549,73.333,2102.000
117873.898,117767.320,118186.641,118110.469,118114.758,118159.734,118391.477,118364.648,0.554,0.770,0.433,-0.519,1.770,0.336,73.333,2103.000
114629.227,114523.641,114942.867,114865.891,114870.625,114915.508,115146.180,115120.695,0.555,0.771,0.434,-0.519,1.862,0.458,73.333,2104.000
113568.594,113463.359,113882.766,113805.523,113810.258,113855.234,114085.453,114060.062,0.555,0.774,0.436,-0.488,1.617,0.458,73.333,2105.000
116626.312,116520.094,116939.234,116862.703,116867.266,116912.500,117143.711,117117.156,0.555,0.773,0.437,-0.488,1.648,0.488,73.333,2106.000
118258.703,118151.594,118571.000,118495.188,118499.211,118544.359,118776.195,118749.016,0.554,0.771,0.435,-0.519,1.648,0.458,73.333,2107.000
115335.633,115229.594,115649.094,115572.742,115576.672,115621.828,115852.945,115826.117,0.553,0.772,0.436,-0.580,1.678,0.549,73.333,2108.000
113527.289,113421.969,113841.195,113764.219,113768.688,113813.477,114043.883,114018.133,0.553,0.772,0.434,-0.519,1.709,0.519,73.333,2109.000
116138.148,116032.023,116451.344,116374.898,116379.016,116423.805,116655.102,116628.547,0.555,0.773,0.434,-0.610,1.740,0.488,73.333,2110.000
118481.328,118374.305,118793.625,118717.984,118721.922,118766.719,118998.727,118971.547,0.555,0.773,0.432,-0.519,1.678,0.519,73.333,2111.000
116089.867,115983.836,116403.062,116326.352,116330.820,116375.523,116606.914,116580.539,0.555,0.771,0.434,-0.488,1.648,0.458,73.333,2112.000
113635.562,113530.594,113950.000,113872.398,113877.227,113922.016,114152.508,114126.938,0.553,0.771,0.434,-0.488,1.587,0.549,73.333,2113.000
115647.305,115541.266,115960.500,115883.430,115887.898,115933.227,116164.164,116138.242,0.553,0.772,0.434,-0.458,1.740,0.549,73.333,2114.000
118534.344,118427.328,118846.375,118769.938,118774.133,118819.734,119051.922,119024.477,0.552,0.772,0.436,-0.519,1.709,0.488,73.333,2115.000
116831.141,116725.195,117144.250,117067.625,117071.914,117117.156,117348.992,117322.164,0.552,0.773,0.435,-0.458,1.740,0.488,73.333,2116.000
113888.312,113783.258,114202.398,114125.508,114129.891,114175.312,114405.625,114379.422,0.551,0.769,0.432,-0.549,1.678,0.458,73.333,2117.000
115190.703,115084.844,115504.523,115427.367,115431.836,115477.164,115708.102,115681.727,0.552,0.769,0.433,-0.519,1.740,0.366,73.333,2118.000
118428.312,118321.023,118740.789,118664.344,118668.633,118713.516,118945.617,118918.797,0.552,0.771,0.432,-0.488,1.617,0.458,73.333,2119.000
117537.281,117430.438,117850.203,117773.406,117777.695,117822.578,118054.500,118027.859,0.553,0.771,0.433,-0.519,1.587,0.488,73.333,2120.000
114285.641,114180.141,114599.812,114522.391,114526.859,114571.742,114802.406,114776.750,0.553,0.771,0.434,-0.488,1.678,0.519,73.333,2121.000
114799.461,114693.781,115113.008,115036.297,115040.500,115085.562,115316.320,115290.391,0.555,0.773,0.433,-0.519,1.740,0.458,73.333,2122.000
118180.023,118072.734,118492.234,118416.422,118420.531,118465.594,118697.070,118670.336,0.553,0.773,0.433,-0.580,1.709,0.519,73.333,2123.000
118169.117,118062.008,118481.328,118405.336,118409.266,118454.508,118686.070,118659.156,0.554,0.772,0.432,-0.458,1.801,0.488,73.333,2124.000
114814.477,114708.352,115128.031,115050.781,115055.250,115100.406,115331.250,115305.055,0.554,0.772,0.434,-0.458,1.617,0.580,73.333,2125.000
114507.633,114401.688,114821.094,114743.758,114748.586,114793.734,115024.406,114998.391,0.554,0.773,0.435,-0.488,1.648,0.519,73.333,2126.000
117818.016,117710.820,118129.961,118053.695,118058.078,118103.312,118335.328,118308.234,0.553,0.772,0.435,-0.641,1.648,0.549,73.333,2127.000
118684.102,118576.812,118996.492,118920.141,118924.336,118969.492,119201.594,119174.320,0.552,0.771,0.432,-0.519,1.617,0.580,73.333,2128.000
115447.750,115341.625,115761.297,115684.406,115688.883,115734.117,115964.703,115938.773,0.552,0.773,0.433,-0.549,1.556,0.488,73.333,2129.000
114335.703,114229.844,114649.789,114572.898,114577.102,114622.164,114852.922,114827.172,0.553,0.773,0.434,-0.549,1.556,0.580,73.333,2130.000
117372.859,117266.109,117685.875,117609.250,117613.633,117658.336,117890.172,117863.438,0.553,0.772,0.433,-0.427,1.709,0.580,73.333,2131.000
119060.773,118953.664,119373.164,119297.164,119300.742,119346.070,119578.266,119551.086,0.554,0.771,0.433,-0.580,1.740,0.610,73.333,2132.000
116165.508,116059.469,116478.883,116402.078,116406.195,116451.703,116682.906,116656.617,0.553,0.770,0.436,-0.549,1.801,0.580,73.333,2133.000
114310.492,114205.352,114624.578,114547.422,114551.805,114597.219,114827.805,114801.875,0.551,0.771,0.432,-0.580,1.740,0.519,73.333,2134.000
116893.820,116787.602,117206.742,117130.391,117134.414,117179.648,117411.305,117384.305,0.554,0.771,0.432,-0.549,1.648,0.580,73.333,2135.000
119278.211,119171.102,119590.242,119514.250,119518.359,119563.602,119795.789,119768.070,0.553,0.771,0.434,-0.488,1.770,0.549,73.333,2136.000
116920.281,116813.711,117233.203,117156.586,117161.055,117206.203,117437.500,117410.859,0.554,0.771,0.433,-0.519,1.770,0.427,73.333,2137.000
114433.250,114327.211,114746.711,114669.641,114674.555,114719.172,114949.750,114924.273,0.554,0.772,0.436,-0.580,1.709,0.519,73.333,2138.000
116409.586,116303.555,116723.047,116646.516,116650.539,116695.781,116926.719,116900.523,0.554,0.772,0.437,-0.580,1.678,0.549,73.333,2139.000
119327.742,119220.273,119639.773,119563.688,119567.977,119612.859,119845.055,119817.602,0.553,0.771,0.435,-0.549,1.648,0.549,73.333,2140.000
117671.125,117564.461,117983.953,117907.422,117911.805,117956.953,118188.523,118161.344,0.558,0.773,0.437,-0.488,1.678,0.549,73.333,2141.000
114701.828,114596.328,115015.734,114939.023,114943.492,114988.195,115219.047,115192.938,0.557,0.771,0.439,-0.488,1.678,0.671,73.333,2142.000
115957.641,115851.602,116271.188,116194.477,116198.945,116243.742,116475.039,116448.836,0.555,0.772,0.434,-0.519,1.770,0.488,73.333,2143.000
119213.305,119106.195,119525.422,119449.609,119453.625,119498.422,119731.062,119703.789,0.555,0.772,0.434,-0.549,1.709,0.519,73.333,2144.000
118382.977,118275.961,118695.633,118619.195,118623.125,118668.453,118900.555,118873.109,0.555,0.772,0.432,-0.610,1.709,0.488,73.333,2145.000
115116.320,115010.820,115430.047,115352.977,115357.625,115402.688,115633.539,115607.250,0.555,0.771,0.433,-0.519,1.709,0.488,73.333,2146.000
115576.406,115470.727,115889.867,115813.156,115817.539,115862.422,116093.891,116067.164,0.555,0.772,0.435,-0.610,1.740,0.641,73.333,2147.000
118963.320,118855.766,119275.617,119199.180,119203.375,119248.258,119480.898,119453.000,0.555,0.774,0.436,-0.549,1.740,0.610,73.333,2148.000
119013.477,118905.836,119325.688,119249.156,119253.359,119298.328,119530.789,119503.164,0.555,0.772,0.435,-0.641,1.801,0.519,73.333,2149.000
115658.484,115552.180,115972.297,115895.406,115899.703,115944.492,116175.344,116148.875,0.555,0.771,0.435,-0.610,1.740,0.519,73.333,2150.000
115296.922,115191.148,115610.734,115533.758,115538.500,115583.383,115814.047,115787.766,0.555,0.770,0.435,-0.641,1.709,0.610,73.333,2151.000
118597.469,118490.719,118910.031,118833.680,118838.148,118883.211,119115.133,119087.867,0.555,0.771,0.434,-0.671,1.862,0.580,73.333,2152.000
119522.469,119415.094,119834.680,119758.594,119762.797,119808.219,120040.141,120012.688,0.554,0.773,0.433,-0.641,1.770,0.641,73.333,2153.000
116301.227,116194.922,116615.047,116538.242,116542.719,116587.508,116818.539,116791.984,0.553,0.774,0.432,-0.580,1.801,0.549,73.333,2154.000
115136.789,115030.938,115450.523,115373.812,115378.281,115423.070,115654.102,115627.727,0.554,0.772,0.432,-0.580,1.709,0.488,73.333,2155.000
118150.703,118043.945,118463.266,118387.000,118391.656,118436.445,118668.453,118641.188,0.553,0.771,0.433,-0.580,1.678,0.549,73.333,2156.000
119889.039,119781.844,120201.336,120125.430,120129.281,120174.336,120406.797,120379.258,0.552,0.770,0.434,-0.580,1.740,0.580,73.333,2157.000
117017.469,116911.344,117330.656,117254.219,117258.688,117303.391,117535.047,117508.398,0.553,0.770,0.435,-0.580,1.709,0.580,73.333,2158.000
115113.547,115007.867,115427.547,115350.742,115355.211,115400.094,115631.031,115605.102,0.554,0.771,0.434,-0.519,1.709,0.488,73.333,2159.000
117658.961,117552.211,117971.891,117895.891,117900.000,117944.617,118176.453,118149.984,0.555,0.770,0.436,-0.610,1.740,0.519,73.333,2160.000
120085.555,119977.820,120397.406,120321.859,120326.062,120370.766,120603.047,120575.773,0.555,0.772,0.431,-0.610,1.740,0.458,73.333,2161.000
117764.555,117658.070,118077.656,118001.484,118005.680,118050.656,118282.133,118255.398,0.553,0.771,0.432,-0.671,1.740,0.458,73.333,2162.000
115234.781,115129.102,115548.602,115472.250,115476.719,115520.977,115752.180,115726.070,0.556,0.771,0.433,-0.488,1.709,0.488,73.333,2163.000
117165.883,117059.312,117478.898,117402.633,117407.195,117451.359,117683.281,117656.641,0.554,0.770,0.434,-0.549,1.770,0.458,73.333,2164.000
120112.734,120004.820,120424.406,120348.594,120352.883,120397.320,120629.953,120602.773,0.553,0.771,0.434,-0.549,1.770,0.427,73.333,2165.000
118504.664,118397.461,118817.406,118740.969,118745.703,118789.695,119021.883,118995.062,0.553,0.771,0.433,-0.549,1.709,0.427,73.333,2166.000
115506.312,115400.094,115820.039,115743.242,115748.070,115792.055,116023.172,115997.242,0.552,0.771,0.433,-0.671,1.648,0.549,73.333,2167.000
116707.852,116601.102,117021.047,116944.422,116949.070,116993.594,117224.891,117198.430,0.553,0.771,0.435,-0.580,1.770,0.488,73.333,2168.000
119979.070,119871.430,120290.922,120215.109,120219.578,120264.281,120496.922,120468.938,0.552,0.773,0.432,-0.488,1.770,0.488,73.333,2169.000
119201.234,119094.031,119513.352,119437.625,119441.828,119486.531,119718.898,119691.273,0.552,0.772,0.435,-0.488,1.740,0.519,73.333,2170.000
115918.297,115812.531,116231.672,116155.141,116159.695,116204.398,116435.516,116408.875,0.554,0.771,0.434,-0.549,1.740,0.427,73.333,2171.000
116323.312,116217.273,116636.594,116559.969,116564.531,116609.234,116840.617,116813.891,0.553,0.770,0.435,-0.549,1.801,0.519,73.333,2172.000
119709.602,119602.398,120021.898,119945.992,119950.461,119994.898,120227.266,120199.906,0.552,0.772,0.433,-0.549,1.678,0.427,73.333,2173.000
119814.117,119706.828,120126.234,120050.508,120054.531,120099.594,120332.320,120304.422,0.554,0.772,0.433,-0.610,1.740,0.488,73.333,2174.000
116458.047,116351.656,116771.422,116694.891,116699.266,116743.883,116975.891,116948.984,0.555,0.771,0.434,-0.641,1.770,0.519,73.333,2175.000
116039.891,115933.852,116353.445,116276.734,116281.555,116325.906,116557.555,116530.914,0.553,0.771,0.434,-0.610,1.740,0.488,73.333,2176.000
119324.164,119216.969,119636.289,119560.203,119564.938,119609.469,119842.102,119814.211,0.556,0.772,0.432,-0.641,1.678,0.610,73.333,2177.000
120304.602,120197.227,120616.547,120540.727,120545.109,120589.992,120822.453,120794.375,0.555,0.770,0.431,-0.580,1.740,0.488,73.333,2178.000
117095.969,116989.750,117409.430,117332.625,117337.188,117382.336,117613.812,117586.633,0.553,0.771,0.434,-0.671,1.709,0.519,73.333,2179.000
115875.922,115770.062,116190.094,116113.117,116117.320,116162.203,116393.945,116367.031,0.554,0.771,0.434,-0.610,1.770,0.580,73.333,2180.000
118862.562,118755.359,119175.039,119099.039,119103.242,119148.039,119380.312,119352.602,0.554,0.772,0.433,-0.580,1.709,0.580,73.333,2181.000
120647.930,120540.102,120959.242,120883.695,120887.898,120932.602,121165.680,121137.430,0.552,0.771,0.434,-0.610,1.648,0.519,73.333,2182.000
117807.555,117700.805,118120.125,118044.039,118048.148,118092.852,118324.953,118297.867,0.552,0.771,0.435,-0.519,1.678,0.519,73.333,2183.000
115857.055,115751.289,116170.695,116094.070,116098.188,116143.336,116374.633,116348.164,0.553,0.772,0.430,-0.641,1.678,0.580,73.333,2184.000
118367.961,118261.211,118680.438,118604.531,118608.461,118653.344,118885.359,118858.359,0.552,0.772,0.434,-0.702,1.678,0.610,73.333,2185.000
120831.930,120723.922,121143.328,121067.695,121071.898,121116.688,121349.508,121321.609,0.552,0.771,0.433,-0.763,1.617,0.641,73.333,2186.000
118551.781,118444.578,118863.992,118787.812,118792.461,118837.164,119069.359,119041.906,0.552,0.771,0.435,-0.671,1.648,0.580,73.333,2187.000
115986.781,115880.477,116300.336,116223.445,116228.094,116273.062,116504.273,116477.539,0.554,0.771,0.433,-0.580,1.678,0.519,73.333,2188.000
117871.844,117765.180,118184.766,118108.500,118112.789,118157.672,118390.133,118362.414,0.554,0.772,0.436,-0.580,1.740,0.519,73.333,2189.000
120843.727,120735.906,121155.312,121079.766,121083.695,121128.578,121361.664,121333.320,0.556,0.772,0.433,-0.671,1.770,0.458,73.333,2190.000
119287.961,119180.758,119600.523,119524.711,119528.555,119573.438,119805.984,119778.352,0.553,0.771,0.434,-0.610,1.648,0.488,73.333,2191.000
116262.961,116156.922,116576.688,116499.625,116504.359,116549.242,116780.719,116753.984,0.554,0.771,0.433,-0.488,1.648,0.458,73.333,2192.000
117413.812,117307.055,117726.375,117649.844,117654.578,117699.461,117931.117,117904.023,0.555,0.770,0.434,-0.610,1.648,0.549,73.333,2193.000
120699.070,120591.508,121010.477,120934.836,120938.945,120984.094,121216.648,121188.391,0.555,0.772,0.436,-0.610,1.770,0.519,73.333,2194.000
119977.555,119870.086,120289.047,120213.406,120217.609,120262.766,120495.492,120467.508,0.551,0.764,0.435,-0.671,1.801,0.610,73.333,2195.000
116681.742,116575.977,116994.672,116918.047,116922.961,116968.203,117199.500,117172.500,0.552,0.765,0.429,-0.610,1.801,0.549,73.333,2196.000
117030.875,116924.930,117343.711,117267.000,117272.008,117317.250,117548.727,117521.727,0.552,0.771,0.435,-0.458,1.892,0.397,73.333,2197.000
120415.203,120307.641,120726.516,120650.875,120655.438,120700.227,120932.781,120905.148,0.554,0.775,0.435,-0.549,1.831,0.397,73.333,2198.000
120579.086,120471.352,120890.492,120815.117,120819.320,120864.117,121096.930,121068.945,0.553,0.773,0.433,-0.549,1.892,0.519,73.333,2199.000
117225.516,117119.391,117538.531,117462.000,117466.828,117511.352,117743.188,117716.273,0.552,0.771,0.433,-0.610,1.740,0.519,73.333,2200.000
116751.836,116645.625,117064.766,116988.234,116993.148,117037.586,117269.148,117242.414,0.553,0.771,0.432,-0.610,1.709,0.519,73.333,2201.000
120023.602,119916.133,120335.453,120259.633,120263.922,120308.625,120541.266,120513.281,0.554,0.772,0.430,-0.610,1.648,0.580,73.333,2202.000
